Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00        1     0.00     0.00  testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::~ParameterizedTestCaseInfo()
  0.00      0.00     0.00        1     0.00     0.00  testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::~ParameterizedTestCaseInfo()
  0.00      0.00     0.00        1     0.00     0.00  testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::RegisterTests()
  0.00      0.00     0.00        1     0.00     0.00  testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::AddTestCaseInstantiation(std::string const&, testing::internal::ParamGenerator<int> (*)(), char const*, int)
  0.00      0.00     0.00        1     0.00     0.00  testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::ParameterizedTestCaseInfo(char const*)
  0.00      0.00     0.00        1     0.00     0.00  testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::~ParameterizedTestCaseInfo()
  0.00      0.00     0.00        1     0.00     0.00  testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::~ParameterizedTestCaseInfo()
  0.00      0.00     0.00        1     0.00     0.00  testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::RegisterTests()
  0.00      0.00     0.00        1     0.00     0.00  testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::AddTestCaseInstantiation(std::string const&, testing::internal::ParamGenerator<int> (*)(), char const*, int)
  0.00      0.00     0.00        1     0.00     0.00  testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::ParameterizedTestCaseInfo(char const*)
  0.00      0.00     0.00        1     0.00     0.00  testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::~ParameterizedTestCaseInfo()
  0.00      0.00     0.00        1     0.00     0.00  testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::~ParameterizedTestCaseInfo()
  0.00      0.00     0.00        1     0.00     0.00  testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::RegisterTests()
  0.00      0.00     0.00        1     0.00     0.00  testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::AddTestCaseInstantiation(std::string const&, testing::internal::ParamGenerator<int> (*)(), char const*, int)
  0.00      0.00     0.00        1     0.00     0.00  testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::ParameterizedTestCaseInfo(char const*)
  0.00      0.00     0.00        1     0.00     0.00  testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::~ParameterizedTestCaseInfo()
  0.00      0.00     0.00        1     0.00     0.00  testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::~ParameterizedTestCaseInfo()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<RL::EV3LineTracer>::deallocate(RL::EV3LineTracer*, unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<RL::EV3LineTracer>::allocate(unsigned long, void const*)
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<RL::EV3LineTracer>::new_allocator(__gnu_cxx::new_allocator<RL::EV3LineTracer> const&)
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<RL::EV3LineTracer>::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> >::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> >::~new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> >::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> >::~new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo> >::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo> >::~new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo> >::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo> >::~new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> >::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> >::~new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo> >::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo> >::~new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::TestInfo> >::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::TestInfo> >::~new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::string>::new_allocator(__gnu_cxx::new_allocator<std::string> const&)
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<RL::EV3LineTracer>::max_size() const
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<RL::EV3LineTracer>::allocator(std::allocator<RL::EV3LineTracer> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<RL::EV3LineTracer>::allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> >::allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> >::~allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> >::allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> >::~allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo> >::allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo> >::~allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo> >::allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo> >::~allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> >::allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> >::~allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo> >::allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo> >::~allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::TestInfo> >::allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::TestInfo> >::~allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::string>::allocator(std::allocator<std::string> const&)
  0.00      0.00     0.00        1     0.00     0.00  void std::_Destroy_aux<false>::__destroy<RL::EV3LineTracer*>(RL::EV3LineTracer*, RL::EV3LineTracer*)
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::_M_allocate(unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::_Vector_impl::_Vector_impl(std::allocator<RL::EV3LineTracer> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::_M_deallocate(RL::EV3LineTracer*, unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::_M_create_storage(unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::_Vector_base(unsigned long, std::allocator<RL::EV3LineTracer> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<RL::EV3LineTracer, std::allocator<RL::EV3LineTracer> >::~_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> > >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> > >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> > >::_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> > >::~_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> > >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> > >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> > >::_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomTest>::TestInfo> > >::~_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo> > >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo> > >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo> > >::_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo> > >::~_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo> > >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo> > >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo> > >::_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::TestInfo> > >::~_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> > >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo>, std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> > >::_Vector_impl::~_Vector_impl()
